1,1,1
1.02,1.02,1
1.05,1.05,1
1.07,1.07,1
1.1,1.1,1
1.13,1.13,1
1.15,1.15,1
1.18,1.18,1
1.21,1.21,1
1.24,1.24,1
1.27,1.27,1
1.3,1.3,1
1.33,1.33,1
1.37,1.37,1
1.4,1.4,1
1.43,1.43,1
1.47,1.47,1
1.5,1.5,1
1.54,1.54,1
1.58,1.58,1
1.62,1.62,1
1.65,1.65,1
1.69,1.69,1
1.74,1.74,1
1.78,1.78,1
1.82,1.82,1
1.87,1.87,1
1.91,1.91,1
1.96,1.96,1
2,2,1
2.05,2.05,1
2.1,2.1,1
2.15,2.15,1
2.21,2.21,1
2.26,2.26,1
2.32,2.32,1
2.37,2.37,1
2.43,2.43,1
2.49,2.49,1
2.55,2.55,1
2.61,2.61,1
2.67,2.67,1
2.74,2.74,1
2.8,2.8,1
2.87,2.87,1
2.94,2.94,1
3.01,3.01,1
3.09,3.09,1
3.16,3.16,1
3.24,3.24,1
3.32,3.32,1
3.4,3.4,1
3.48,3.48,1
3.57,3.57,1
3.65,3.65,1
3.74,3.74,1
3.83,3.83,1
3.92,3.92,1
4.02,4.02,1
4.12,4.12,1
4.22,4.22,1
4.32,4.32,1
4.42,4.42,1
4.53,4.53,1
4.64,4.64,1
4.75,4.75,1
4.87,4.87,1
4.99,4.99,1
5.11,5.11,1
5.23,5.23,1
5.36,5.36,1
5.49,5.49,1
5.62,5.62,1
5.76,5.76,1
5.9,5.9,1
6.04,6.04,1
6.19,6.19,1
6.34,6.34,1
6.49,6.49,1
6.65,6.65,1
6.81,6.81,1
6.98,6.98,1
7.15,7.15,1
7.32,7.32,1
7.5,7.5,1
7.68,7.68,1
7.87,7.87,1
8.06,8.06,1
8.25,8.25,1
8.45,8.45,1
8.66,8.66,1
8.87,8.87,1
9.09,9.09,1
9.31,9.31,1
9.53,9.53,1
9.76,9.76,1
10,1,10
10.2,1.02,10
10.5,1.05,10
10.7,1.07,10
11,1.1,10
11.3,1.13,10
11.5,1.15,10
11.8,1.18,10
12.1,1.21,10
12.4,1.24,10
12.7,1.27,10
13,1.3,10
13.3,1.33,10
13.7,1.37,10
14,1.4,10
14.3,1.43,10
14.7,1.47,10
15,1.5,10
15.4,1.54,10
15.8,1.58,10
16.2,1.62,10
16.5,1.65,10
16.9,1.69,10
17.4,1.74,10
17.8,1.78,10
18.2,1.82,10
18.7,1.87,10
19.1,1.91,10
19.6,1.96,10
20,2,10
20.5,2.05,10
21,2.1,10
21.5,2.15,10
22.1,2.21,10
22.6,2.26,10
23.2,2.32,10
23.7,2.37,10
24.3,2.43,10
24.9,2.49,10
25.5,2.55,10
26.1,2.61,10
26.7,2.67,10
27.4,2.74,10
28,2.8,10
28.7,2.87,10
29.4,2.94,10
30.1,3.01,10
30.9,3.09,10
31.6,3.16,10
32.4,3.24,10
33.2,3.32,10
34,3.4,10
34.8,3.48,10
35.7,3.57,10
36.5,3.65,10
37.4,3.74,10
38.3,3.83,10
39.2,3.92,10
40.2,4.02,10
41.2,4.12,10
42.2,4.22,10
43.2,4.32,10
44.2,4.42,10
45.3,4.53,10
46.4,4.64,10
47.5,4.75,10
48.7,4.87,10
49.9,4.99,10
